EmployeeID,Name,Age,Gender,HireDate,YearsAtCompany,Department,Role,Location,AnnualSalaryINR,BonusPercent,PerformanceRating,TrainingHoursLastYear,EngagementScore,ManagerID,Location_Clean,AgeBucket,low_engagement,LastPromo_miss_flag,is_worst_mgr,PromotedLast12,SalaryRolePct,SalaryDeptPct,promote_prob_rf,promote_prob_log,promote_prob_rf_noleak,YearsAtCompany_sq,Engagement_x_Perf,SalaryPct_x_Years,ManagerID_te,Role_te,Department_te
AF103559,Sunil Bose,38,Female,2024-03-28,1.64,Sales,Consultant,Bengaluru,1183331,6.48,4,20,92.7,AF100378,Bengaluru,35-39,0,0,0,0,0.13890559230306676,0.23910840932117527,0.0,0.0,,2.6895999999999995,370.8,0.22780517137702946,0.625,0.38237490664675133,0.4077791718946048
AF103560,Sara Joshi,37,Male,2025-06-14,0.42,Marketing,Engineer,Delhi,1110608,16.59,3,43,72.6,AF100150,Delhi,35-39,0,1,0,0,0.13931623931623932,0.23679245283018868,0.0,0.0,,0.17639999999999997,217.79999999999998,0.058512820512820515,0.6,0.42659574468085104,0.37410926365795727
AF103561,Priya Bose,22,Female,2014-06-05,11.45,Consulting,Senior Consultant,Chennai,1781076,13.27,3,1,88.8,AF100377,Chennai,<25,0,0,0,0,0.11777150916784203,0.4755859375,0.0,0.0,,131.1025,266.4,1.3484837799717913,0.125,0.40602836879432624,0.40567200986436497
AF103562,Saanvi Khan,37,Male,2016-01-04,9.87,QA,Consultant,UAE,2701437,10.34,4,30,86.1,AF100045,UAE,35-39,0,0,0,1,0.9176187612748046,0.6575757575757576,0.0,0.0,,97.41689999999998,344.4,9.056897173782321,0.3333333333333333,0.39457831325301207,0.39
AF103563,Ananya Mehta,32,Female,2007-08-20,18.25,QA,Analyst,Hyderabad,547155,4.57,1,12,66.0,AF100425,Hyderabad,30-34,0,0,0,0,0.15140324963072377,0.020202020202020204,0.0,0.0,,333.0625,66.0,2.763109305760709,0.42857142857142855,0.37615526802218113,0.39
AF103564,Saanvi Nair,28,Female,2018-12-08,6.94,Consulting,Engineer,UAE,1828214,12.13,3,37,70.4,AF100448,UAE,25-29,0,0,0,1,0.6435897435897436,0.505859375,0.0,0.0,,48.1636,211.20000000000002,4.466512820512821,0.4666666666666667,0.42659574468085104,0.40567200986436497
AF103565,Rahul Malhotra,39,Female,2018-10-05,7.12,QA,Consultant,Hyderabad,1481748,6.58,4,47,69.6,AF100423,Hyderabad,35-39,0,0,0,1,0.40889957907396274,0.34949494949494947,0.0,0.0,,50.6944,278.4,2.911365003006615,0.5,0.38237490664675133,0.3843137254901961
AF103566,Sara Verma,32,Female,2014-08-23,11.24,HR,Senior Manager,Kolkata,3686397,11.43,3,2,75.4,AF100446,Kolkata,30-34,0,0,0,0,0.08115183246073299,0.7671232876712328,0.035,8.811104861262805e-06,0.4,126.33760000000001,226.20000000000002,0.9121465968586387,0.3333333333333333,0.40863787375415284,0.41811414392059554
AF103567,Ishaan Jain,33,Male,2024-05-22,1.48,Marketing,Engineer,Mumbai,1545575,9.62,2,39,66.6,AF100152,Mumbai,30-34,0,0,0,1,0.4324786324786325,0.4235849056603774,0.0,0.0,,2.1904,133.2,0.6400683760683761,0.6111111111111112,0.423728813559322,0.37514518002322883
AF103568,Ishaan Gupta,29,Male,2007-11-22,17.99,IT,Manager,Kolkata,2469943,7.09,4,26,84.0,AF100021,Kolkata,25-29,0,0,0,0,0.10765124555160142,0.616822429906542,0.0,0.0,,323.64009999999996,336.0,1.9366459074733093,0.3076923076923077,0.4159090909090909,0.4175257731958763
AF103569,Vihaan Gupta,38,Male,2013-11-30,11.97,IT,Engineer,UAE,2473628,18.5,3,29,83.2,AF100410,UAE,35-39,0,0,0,0,0.8735042735042735,0.6178608515057114,0.0,0.0,,143.2809,249.60000000000002,10.455846153846155,0.38461538461538464,0.42391304347826086,0.4028683181225554
AF103570,Deepa Bose,27,Female,2009-03-20,16.67,R&D,Analyst,Bengaluru,720579,8.54,2,8,61.0,AF100290,Bengaluru,25-29,1,0,0,1,0.42319054652880356,0.06858846918489066,0.0,0.0,,277.88890000000004,122.0,7.054586410635156,0.6111111111111112,0.39757914338919925,0.38681592039800994
AF103571,Rahul Chaudhary,29,Female,2015-05-11,10.52,HR,Analyst,Bengaluru,852063,18.2,5,30,52.2,AF100467,Bengaluru,25-29,1,0,0,1,0.6506646971935007,0.10469667318982387,0.0,0.0,,110.67039999999999,261.0,6.844992614475627,0.4074074074074074,0.37615526802218113,0.4123456790123457
AF103572,Maya Kapoor,29,Male,2016-12-31,8.88,Consulting,Senior Analyst,UAE,1804871,8.36,2,33,51.3,AF100050,UAE,25-29,1,0,0,1,0.8589108910891089,0.4951171875,0.0,0.0,,78.85440000000001,102.6,7.627128712871287,0.5789473684210527,0.3884169884169884,0.4132841328413284
AF103573,Priya Verma,31,Male,2021-08-27,4.22,Finance,Consultant,Kolkata,1036529,8.02,2,24,65.4,AF100216,Kolkata,30-34,0,0,0,0,0.0396873120865905,0.17418032786885246,0.0,0.0,,17.8084,130.8,0.1674804570054119,0.4444444444444444,0.39457831325301207,0.3910828025477707
AF103574,Rohan Patel,34,Male,2021-08-31,4.21,IT,Senior Consultant,Kolkata,1625294,12.12,4,29,58.7,AF100300,Kolkata,30-34,1,0,0,1,0.05148095909732017,0.40290758047767394,0.0,0.0,,17.7241,234.8,0.21673483779971792,0.18181818181818182,0.4046140195208518,0.42297650130548303
AF103575,Priya Bose,40,Female,2025-04-29,0.55,IT,Engineer,Singapore,1483273,4.69,3,42,54.4,AF100232,Singapore,40-44,1,1,0,0,0.3871794871794872,0.3406022845275182,0.0,0.0,,0.30250000000000005,163.2,0.21294871794871797,0.5263157894736842,0.4275132275132275,0.42297650130548303
AF103576,Rohan Dutta,39,Female,2006-03-25,19.66,HR,Analyst,Delhi,553638,8.07,5,15,63.3,AF100143,Delhi,35-39,1,0,1,0,0.15805022156573117,0.02054794520547945,0.0,0.0,,386.5156,316.5,3.107267355982275,0.8181818181818182,0.39757914338919925,0.41811414392059554
AF103577,Ishaan Das,31,Female,2008-11-29,16.97,Delivery,Senior Analyst,Hyderabad,1327295,9.05,3,16,69.9,AF100190,Hyderabad,30-34,0,0,0,1,0.6274752475247525,0.2958876629889669,0.0,0.0,,287.98089999999996,209.70000000000002,10.64825495049505,0.45454545454545453,0.3884169884169884,0.41903584672435107
AF103578,Ishaan Chatterjee,21,Male,2010-10-01,15.13,R&D,Manager,UAE,4702643,10.54,3,46,58.6,AF100379,UAE,<25,1,0,0,0,0.7873665480427047,0.8508946322067594,0.0,0.0,,228.91690000000003,175.8,11.912855871886123,0.6153846153846154,0.4024390243902439,0.38681592039800994
AF103579,Anil Jain,42,Female,2019-04-26,6.56,R&D,Senior Analyst,UK,1580028,14.73,4,18,70.3,AF100131,UK,40-44,0,0,0,0,0.780940594059406,0.3866799204771372,0.0,0.0,,43.03359999999999,281.2,5.122970297029703,0.5,0.3942457231726283,0.39097744360902253
AF103580,Anil Chaudhary,21,Male,2014-05-13,11.52,QA,Analyst,UK,1177404,2.02,4,15,80.6,AF100305,UK,<25,0,0,0,0,0.8751846381093058,0.2383838383838384,0.0,0.0,,132.7104,322.4,10.082127031019203,0.3888888888888889,0.37615526802218113,0.39
AF103581,Ritika Nair,44,Female,2022-06-18,3.41,Finance,Engineer,Singapore,1606757,8.71,4,11,88.4,AF100224,Singapore,40-44,0,0,0,0,0.48376068376068376,0.4334016393442623,0.0,0.0,,11.628100000000002,353.6,1.6496239316239316,0.5,0.42391304347826086,0.396078431372549
AF103582,Neha Gupta,39,Male,2014-05-02,11.55,Sales,Consultant,Mumbai,1163416,5.57,3,21,60.8,AF100175,Mumbai,35-39,1,0,0,0,0.12206855081178593,0.22695035460992907,0.0,0.0,,133.4025,182.39999999999998,1.4098917618761275,0.5294117647058824,0.39457831325301207,0.3949367088607595
AF103583,Ritika Iyer,31,Female,2006-08-16,19.26,Sales,Director,Kolkata,7036998,10.81,2,15,68.6,AF100177,Kolkata,30-34,0,0,0,1,0.05405405405405406,0.9199594731509625,0.0,0.0,,370.9476000000001,137.2,1.0410810810810813,0.29411764705882354,0.41568627450980394,0.4108040201005025
AF103584,Arjun Sharma,33,Female,2025-10-04,0.12,R&D,Senior Analyst,Chennai,1298398,12.97,3,43,62.5,AF100247,Chennai,30-34,1,1,0,0,0.6051980198019802,0.28628230616302186,0.0,0.0,,0.0144,187.5,0.07262376237623762,0.3157894736842105,0.39211136890951276,0.3982521847690387
AF103585,Ananya Sharma,30,Male,2015-07-21,10.33,Marketing,Senior Consultant,Bengaluru,2276750,7.06,2,23,72.0,AF100081,Bengaluru,30-34,0,0,0,1,0.4104372355430183,0.6150943396226415,0.0,0.0,,106.7089,144.0,4.239816643159379,0.3333333333333333,0.40614035087719297,0.37514518002322883
AF103586,Vikram Iyer,37,Male,2022-03-03,3.71,HR,Senior Analyst,Bengaluru,962088,6.1,4,28,74.5,AF100272,Bengaluru,35-39,0,0,0,1,0.1967821782178218,0.15166340508806261,0.0,0.0,,13.7641,298.0,0.7300618811881189,0.5,0.3860322333077513,0.41911764705882354
AF103587,Rohan Reddy,36,Male,2020-05-10,5.52,Operations,Senior Analyst,Pune,1245431,6.32,5,30,70.6,AF100150,Pune,35-39,0,0,0,0,0.5513613861386139,0.27897435897435896,0.0,0.0,,30.470399999999994,353.0,3.043514851485148,0.625,0.39211136890951276,0.37582128777923784
AF103588,Deepa Malhotra,26,Male,2021-06-15,4.42,Marketing,Senior Manager,Mumbai,4965061,12.35,4,28,71.5,AF100229,Mumbai,25-29,0,0,0,0,0.35732984293193715,0.8632075471698113,0.0,0.0,,19.5364,286.0,1.579397905759162,0.15384615384615385,0.392914653784219,0.3708530805687204
AF103589,Sunil Jain,33,Female,2006-11-24,18.99,Sales,Tech Lead,Hyderabad,4928300,10.54,3,20,69.2,AF100454,Hyderabad,30-34,0,0,0,1,0.5901287553648069,0.8581560283687943,0.0,0.0,,360.6200999999999,207.60000000000002,11.206545064377682,0.35,0.40789473684210525,0.40304182509505704
AF103590,Vikram Singh,23,Other,2014-08-19,11.25,QA,Consultant,Hyderabad,1859038,11.46,5,64,45.9,AF100352,Hyderabad,<25,1,0,0,0,0.6939266386049309,0.4707070707070707,0.0,0.0,,126.5625,229.5,7.806674684305472,0.3333333333333333,0.39457831325301207,0.39
AF103591,Ananya Reddy,33,Male,2007-04-29,18.56,QA,Engineer,UAE,1718286,11.56,2,7,76.6,AF100398,UAE,30-34,0,0,0,1,0.5675213675213675,0.4171717171717172,0.0,0.0,,344.4736,153.2,10.53319658119658,0.21428571428571427,0.4275132275132275,0.3826086956521739
AF103592,Aditya Kapoor,38,Male,2024-07-15,1.34,IT,Analyst,Pune,554874,10.31,3,12,85.0,AF100097,Pune,35-39,0,0,0,0,0.15952732644017725,0.020768431983385256,0.0,0.0,,1.7956000000000003,255.0,0.21376661742983752,0.4117647058823529,0.39757914338919925,0.40522875816993464
AF103593,Aditya Kapoor,30,Female,2018-05-25,7.48,Delivery,Senior Consultant,Mumbai,2223419,9.42,3,2,54.8,AF100030,Mumbai,30-34,1,0,0,1,0.382228490832158,0.5777331995987964,0.95,0.9118805798633224,0.285,55.95040000000001,164.39999999999998,2.859069111424542,0.38461538461538464,0.40602836879432624,0.4371859296482412
AF103594,Rohan Malhotra,49,Male,2007-12-27,17.9,Marketing,VP,UK,32044592,9.85,5,41,84.4,AF100182,UK,45+,0,0,0,1,0.8804347826086957,0.9990566037735849,0.0,0.0,,320.40999999999997,422.0,15.759782608695652,0.6875,0.4533333333333333,0.37410926365795727
AF103595,Neha Reddy,38,Female,2011-05-28,14.48,Marketing,Engineer,Delhi,1228704,12.88,3,19,97.0,AF100345,Delhi,35-39,0,0,0,0,0.21452991452991452,0.2952830188679245,0.035,1.4645427928158775e-06,0.4,209.6704,291.0,3.106393162393162,0.4444444444444444,0.43071965628356607,0.3934040047114252
AF103596,Ritika Chatterjee,32,Male,2012-12-04,12.96,QA,Engineer,Pune,1421673,2.61,2,21,73.4,AF100487,Pune,30-34,0,0,0,0,0.3435897435897436,0.3323232323232323,0.05,7.853697212886301e-05,0.42,167.96160000000003,146.8,4.452923076923077,0.7272727272727273,0.42391304347826086,0.3843137254901961
AF103597,Kabir Chatterjee,41,Female,2006-05-25,19.49,Sales,Director,Hyderabad,12774534,4.84,2,6,69.4,AF100173,Hyderabad,40-44,0,0,0,0,0.6936936936936937,0.9797365754812564,0.0,0.0,,379.86009999999993,138.8,13.52009009009009,0.4,0.39705882352941174,0.4077791718946048
AF103598,Rohan Joshi,26,Other,2012-05-22,13.49,Sales,Engineer,Kolkata,987602,8.24,5,35,76.9,AF100173,Kolkata,25-29,0,0,0,0,0.06495726495726496,0.13880445795339413,0.095,0.672552980193116,0.415,181.9801,384.5,0.8762735042735044,0.4,0.43071965628356607,0.40304182509505704
AF103599,Vihaan Chatterjee,36,Male,2016-07-28,9.31,Consulting,Senior Consultant,Bengaluru,2462649,14.7,3,40,56.8,AF100203,Bengaluru,35-39,1,0,0,0,0.5148095909732017,0.634765625,0.03,0.00034439076841590125,0.545,86.6761,170.39999999999998,4.792877291960508,0.3333333333333333,0.40614035087719297,0.4084158415841584
AF103600,Kabir Malhotra,30,Female,2012-01-12,13.85,Delivery,Analyst,UK,1104589,3.03,2,22,73.5,AF100272,UK,30-34,0,0,0,1,0.8426883308714919,0.19157472417251756,0.98,0.9856555998691098,0.33,191.8225,147.0,11.671233382570161,0.42857142857142855,0.39757914338919925,0.41903584672435107
AF103601,Ritika Chatterjee,30,Female,2018-06-11,7.44,Consulting,Tech Lead,Pune,2690050,10.41,4,35,77.0,AF100059,Pune,30-34,0,0,0,1,0.07939914163090128,0.6787109375,0.895,0.9081064138064451,0.44,55.35360000000001,308.0,0.5907296137339055,0.2777777777777778,0.4190231362467866,0.40567200986436497
AF103602,Saanvi Verma,29,Male,2018-10-14,7.09,HR,Consultant,Pune,1397647,4.91,2,3,82.6,AF100102,Pune,25-29,0,0,0,0,0.3295249549007817,0.3131115459882583,0.0,0.0,,50.2681,165.2,2.3363319302465424,0.29411764705882354,0.37833714721586575,0.4127557160048135
AF103603,Rahul Sharma,30,Male,2017-06-05,8.45,Consulting,Senior Consultant,Chennai,1521000,6.16,4,60,80.2,AF100408,Chennai,30-34,0,0,0,1,0.0232722143864598,0.39453125,0.0,0.0,,71.40249999999999,320.8,0.1966502115655853,0.4090909090909091,0.40614035087719297,0.4084158415841584
AF103604,Vihaan Bose,33,Male,2014-06-19,11.42,Sales,Tech Lead,Hyderabad,4768215,15.94,4,24,67.8,AF100230,Hyderabad,30-34,0,0,0,0,0.5493562231759657,0.8520770010131712,0.0,0.0,,130.4164,271.2,6.2736480686695275,0.35294117647058826,0.4281842818428184,0.4077791718946048
AF103605,Anil Chaudhary,22,Female,2023-11-15,2.0,Marketing,Manager,Mumbai,3174314,10.27,3,25,81.2,AF100306,Mumbai,<25,0,0,0,0,0.39412811387900354,0.7528301886792453,0.0,0.0,,4.0,243.60000000000002,0.7882562277580071,0.6666666666666666,0.399108138238573,0.38744075829383884
AF103606,Aditya Singh,33,Male,2006-07-03,19.38,Operations,Manager,Chennai,3465181,11.98,3,14,71.5,AF100304,Chennai,30-34,0,0,0,0,0.5160142348754448,0.7743589743589744,0.0,0.0,,375.58439999999996,214.5,10.000355871886121,0.55,0.4171180931744312,0.37582128777923784
AF103607,Kiran Joshi,28,Female,2006-04-03,19.63,Finance,Senior Consultant,Delhi,1717066,5.95,3,44,60.0,AF100233,Delhi,25-29,1,0,0,1,0.08815232722143865,0.4682377049180328,0.0,0.0,,385.33689999999996,180.0,1.7304301833568405,0.5555555555555556,0.4167393199651264,0.396078431372549
AF103608,Maya Verma,40,Male,2018-02-13,7.76,IT,Senior Analyst,Hyderabad,997525,9.85,3,29,85.5,AF100428,Hyderabad,40-44,0,0,0,1,0.2431930693069307,0.13291796469366562,0.0,0.0,,60.2176,256.5,1.8871782178217822,0.5333333333333333,0.3884169884169884,0.40522875816993464
AF103609,Sara Reddy,38,Male,2010-06-04,15.46,R&D,Consultant,Delhi,1425931,11.78,3,8,74.7,AF100020,Delhi,35-39,0,0,0,0,0.35057125676488277,0.341948310139165,0.0,0.0,,239.01160000000002,224.10000000000002,5.4198316295850875,0.1,0.38237490664675133,0.38264058679706603
AF103610,Aarav Bose,37,Female,2024-06-25,1.39,Consulting,Manager,Bengaluru,2734618,6.84,3,16,72.1,AF100323,Bengaluru,35-39,0,0,0,0,0.20106761565836298,0.6826171875,0.0,0.0,,1.9320999999999997,216.29999999999998,0.2794839857651245,0.16666666666666666,0.4024390243902439,0.4132841328413284
AF103611,Arjun Reddy,33,Female,2024-12-31,0.87,IT,Manager,Bengaluru,2646222,10.61,3,26,82.5,AF100216,Bengaluru,30-34,0,1,0,0,0.16903914590747332,0.6583592938733126,0.05,0.9420723551314628,0.04,0.7569,247.5,0.14706405693950178,0.45454545454545453,0.4116331096196868,0.42297650130548303
AF103612,Neha Sharma,25,Male,2006-12-09,18.95,Delivery,Consultant,Bengaluru,1590203,17.22,4,5,64.0,AF100471,Bengaluru,25-29,0,0,0,1,0.5063138905592303,0.3971915747241725,0.0,0.0,,359.10249999999996,256.0,9.594648226097414,0.3333333333333333,0.38237490664675133,0.4434673366834171
AF103613,Aditya Nair,21,Male,2023-08-31,2.21,QA,Senior Analyst,Chennai,1119690,14.87,2,7,71.1,AF100142,Chennai,<25,0,0,0,1,0.3997524752475248,0.21414141414141413,0.0,0.0,,4.8841,142.2,0.8834529702970297,0.375,0.3860322333077513,0.3843137254901961
AF103614,Kabir Das,36,Male,2015-04-01,10.63,HR,Senior Analyst,Kolkata,668514,11.74,5,47,72.5,AF100098,Kolkata,35-39,0,0,0,0,0.0012376237623762376,0.04598825831702544,0.0,0.0,,112.99690000000001,362.5,0.013155940594059407,0.5454545454545454,0.3884169884169884,0.41811414392059554
AF103615,Rohan Sharma,36,Male,2010-02-16,15.76,Delivery,Manager,Mumbai,3802439,8.75,4,16,94.3,AF100391,Mumbai,35-39,0,0,0,0,0.6272241992882562,0.7863590772316951,0.0,0.0,,248.3776,377.2,9.885053380782917,0.16666666666666666,0.4171180931744312,0.42105263157894735
AF103616,Rohan Malhotra,34,Female,2011-04-20,14.58,IT,Consultant,UAE,1499768,14.3,1,18,75.8,AF100417,UAE,30-34,0,0,0,0,0.4215273601924233,0.34475597092419524,0.0,0.0,,212.5764,75.8,6.145868911605532,0.0,0.38237490664675133,0.4028683181225554
AF103617,Ananya Chatterjee,35,Female,2020-05-24,5.48,HR,Manager,Chennai,3069171,7.46,3,2,76.0,AF100186,Chennai,35-39,0,0,0,1,0.3567615658362989,0.7015655577299413,0.0,0.0,,30.030400000000004,228.0,1.9550533807829182,0.47058823529411764,0.4159090909090909,0.4123456790123457
AF103618,Ishaan Gupta,33,Male,2014-12-10,10.94,Consulting,Senior Analyst,Chennai,1212619,12.88,4,1,84.5,AF100051,Chennai,30-34,0,0,0,0,0.5136138613861386,0.2734375,0.025,0.0239280747412014,0.355,119.68359999999998,338.0,5.618935643564356,0.4,0.3885003885003885,0.40567200986436497
AF103619,Vihaan Das,22,Male,2015-11-21,9.99,QA,Analyst,Hyderabad,588727,7.1,3,18,64.3,AF100155,Hyderabad,<25,0,0,0,0,0.21122599704579026,0.029292929292929294,0.0,0.0,,99.8001,192.89999999999998,2.110147710487445,0.4,0.38632162661737524,0.37279596977329976
AF103620,Rahul Verma,29,Male,2011-09-13,14.18,Delivery,Senior Consultant,Pune,2550821,13.24,4,35,45.1,AF100317,Pune,25-29,1,0,0,0,0.5648801128349789,0.6379137412236711,0.035,0.29612573973293865,0.49,201.0724,180.4,8.01,0.3076923076923077,0.40614035087719297,0.42105263157894735
AF103621,Vikram Mehta,23,Male,2012-04-02,13.63,Delivery,Consultant,Singapore,3136897,3.77,5,4,72.0,AF100366,Singapore,<25,0,0,0,0,0.9819603126879134,0.7261785356068204,0.0,0.0,,185.7769,360.0,13.38411906193626,0.4,0.37833714721586575,0.42105263157894735
AF103622,Rohan Das,43,Female,2007-09-08,18.2,Marketing,Engineer,Mumbai,1041497,3.81,3,32,78.0,AF100048,Mumbai,40-44,0,0,0,1,0.09914529914529914,0.2018867924528302,0.0,0.0,,331.23999999999995,234.0,1.8044444444444443,0.5,0.42659574468085104,0.37410926365795727
AF103623,Arjun Gupta,38,Male,2011-04-03,14.63,Finance,Analyst,Hyderabad,802011,8.56,3,31,70.8,AF100112,Hyderabad,35-39,0,0,0,0,0.5731166912850812,0.09118852459016394,0.0,0.0,,214.03690000000003,212.39999999999998,8.38469719350074,0.22727272727272727,0.3817504655493482,0.396078431372549
AF103624,Arjun Kumar,37,Male,2020-11-09,5.02,Operations,Engineer,Hyderabad,1782741,13.52,5,39,60.6,AF100206,Hyderabad,35-39,1,0,0,0,0.6136752136752137,0.48615384615384616,0.07,0.3231434155565136,0.485,25.200399999999995,303.0,3.0806495726495724,0.48,0.42659574468085104,0.3799237611181703
AF103625,Anil Nair,31,Male,2022-04-28,3.55,R&D,Manager,UAE,3640926,10.17,2,36,54.5,AF100047,UAE,30-34,1,0,0,1,0.5729537366548043,0.768389662027833,0.0,0.0,,12.6025,109.0,2.033985765124555,0.35714285714285715,0.4159090909090909,0.40473225404732255
AF103626,Vikram Das,37,Female,2024-10-14,1.09,Delivery,Consultant,Kolkata,1456639,10.46,4,38,46.5,AF100345,Kolkata,35-39,1,0,0,1,0.38123872519542995,0.34904714142427284,0.0,0.0,,1.1881000000000002,186.0,0.41555021046301865,0.35294117647058826,0.37833714721586575,0.42105263157894735
AF103627,Kabir Dutta,34,Male,2025-07-06,0.36,HR,Engineer,UAE,2931808,12.03,5,31,59.5,AF100241,UAE,30-34,1,1,0,0,0.941025641025641,0.684931506849315,0.0,0.0,,0.1296,297.5,0.33876923076923077,0.6,0.42391304347826086,0.41911764705882354
AF103628,Rahul Das,33,Male,2007-10-31,18.05,QA,Senior Analyst,Bengaluru,747467,11.25,4,25,80.4,AF100477,Bengaluru,30-34,0,0,0,0,0.01670792079207921,0.06363636363636363,0.0,0.0,,325.8025,321.6,0.3015779702970297,0.2222222222222222,0.39211136890951276,0.37279596977329976
AF103629,Ananya Jain,42,Female,2009-07-17,16.34,QA,Senior Manager,Singapore,6998957,10.94,3,35,68.2,AF100139,Singapore,40-44,0,0,0,0,0.75,0.9333333333333333,0.045,0.016246545075231617,0.435,266.99559999999997,204.60000000000002,12.254999999999999,0.4375,0.42474916387959866,0.3843137254901961
AF103630,Ishaan Jain,29,Female,2007-10-21,18.08,Delivery,VP,Hyderabad,22663304,8.73,3,30,57.7,AF100203,Hyderabad,25-29,1,0,0,0,0.532608695652174,0.9919759277833501,0.055,0.00031724737579713695,0.44,326.8863999999999,173.10000000000002,9.629565217391304,0.42105263157894735,0.45714285714285713,0.4306930693069307
AF103631,Deepa Patel,29,Male,2013-08-28,12.22,Marketing,Senior Analyst,Pune,942083,4.77,4,27,63.1,AF100038,Pune,25-29,1,0,0,1,0.17388613861386137,0.15188679245283018,0.94,0.9558806329917814,0.37,149.32840000000002,252.4,2.124888613861386,0.4666666666666667,0.3885003885003885,0.37410926365795727
AF103632,Arjun Chatterjee,30,Female,2017-03-24,8.65,Finance,Consultant,Pune,1764101,3.32,4,14,69.9,AF100360,Pune,30-34,0,0,0,1,0.6410102224894768,0.48155737704918034,0.0,0.0,,74.8225,279.6,5.544738424533975,0.2857142857142857,0.38432554634513943,0.39308578745198464
AF103633,Ananya Malhotra,37,Male,2013-11-07,12.03,Finance,Engineer,Kolkata,933181,16.15,3,36,82.7,AF100097,Kolkata,35-39,0,0,0,0,0.040170940170940174,0.1290983606557377,0.0,0.0,,144.72089999999997,248.10000000000002,0.48325641025641025,0.35,0.42391304347826086,0.396078431372549
AF103634,Kiran Kapoor,27,Female,2007-09-03,18.21,Finance,Senior Consultant,Delhi,1474955,12.64,4,13,72.4,AF100148,Delhi,25-29,0,0,0,1,0.014809590973201692,0.39241803278688525,0.0,0.0,,331.6041,289.6,0.26968265162200283,0.47619047619047616,0.40614035087719297,0.40328697850821743
AF103635,Rohan Kapoor,35,Female,2019-11-23,5.98,HR,Senior Consultant,Mumbai,2570877,5.82,4,50,55.1,AF100388,Mumbai,35-39,1,0,0,0,0.576163610719323,0.6311154598825832,0.0,0.0,,35.760400000000004,220.4,3.4454583921015516,0.5238095238095238,0.40614035087719297,0.4127557160048135
AF103636,Aarav Bose,22,Male,2014-05-08,11.53,Consulting,Manager,UAE,6379523,4.9,4,33,78.7,AF100193,UAE,<25,0,0,0,0,0.9501779359430605,0.9130859375,0.0,0.0,,132.9409,314.8,10.955551601423487,0.4782608695652174,0.399108138238573,0.4173602853745541
AF103637,Vihaan Kapoor,25,Female,2018-12-09,6.94,Marketing,Senior Analyst,Bengaluru,1152248,7.38,5,28,91.9,AF100251,Bengaluru,25-29,0,0,0,0,0.44616336633663367,0.2660377358490566,0.0,0.0,,48.1636,459.5,3.096373762376238,0.17647058823529413,0.39211136890951276,0.37514518002322883
AF103638,Saanvi Bose,35,Male,2014-03-12,11.69,Finance,Manager,Delhi,4365928,4.97,4,6,84.2,AF100222,Delhi,35-39,0,0,0,0,0.7455516014234875,0.8288934426229508,0.0,0.0,,136.65609999999998,336.8,8.71549822064057,0.47058823529411764,0.4024390243902439,0.3989769820971867
AF103639,Anil Bose,47,Male,2011-08-04,14.29,QA,Senior Consultant,Delhi,2262154,10.83,4,3,90.1,AF100409,Delhi,45+,0,0,0,1,0.4019746121297602,0.5666666666666667,0.87,0.8387846754217514,0.345,204.20409999999998,360.4,5.744217207334273,0.8571428571428571,0.4046140195208518,0.3826086956521739
AF103640,Ananya Verma,30,Male,2021-05-26,4.48,Consulting,Senior Manager,Pune,3822112,8.64,5,25,64.1,AF100168,Pune,30-34,0,0,0,0,0.10863874345549739,0.80078125,0.0,0.0,,20.070400000000003,320.5,0.48670157068062836,0.5625,0.392914653784219,0.4155528554070474
AF103641,Anil Das,29,Female,2006-03-27,19.65,Operations,Senior Analyst,Bengaluru,1084463,10.4,4,29,72.6,AF100182,Bengaluru,25-29,0,0,0,0,0.3533415841584158,0.19897435897435897,0.03,0.1423424450427809,0.43,386.12249999999995,290.4,6.943162128712871,0.5555555555555556,0.39211136890951276,0.37582128777923784
AF103642,Vihaan Malhotra,23,Male,2015-03-16,10.68,IT,Senior Analyst,Mumbai,1083044,10.72,4,34,68.4,AF100259,Mumbai,<25,0,0,0,1,0.3521039603960396,0.16926272066458983,0.0,0.0,,114.0624,273.6,3.760470297029703,0.3157894736842105,0.3884169884169884,0.40522875816993464
AF103643,Vihaan Das,21,Female,2019-12-11,5.93,IT,Senior Consultant,Chennai,2491596,11.66,3,7,61.9,AF100019,Chennai,<25,1,0,0,0,0.5324400564174894,0.6230529595015576,0.0,0.0,,35.164899999999996,185.7,3.157369534555712,0.5882352941176471,0.4046140195208518,0.42297650130548303
AF103644,Ritika Singh,29,Female,2008-09-29,17.14,Marketing,Manager,UK,5036078,9.34,5,25,78.3,AF100028,UK,25-29,0,0,0,1,0.8274021352313167,0.8641509433962264,0.945,0.9774771173248753,0.505,293.7796,391.5,14.181672597864768,0.5333333333333333,0.399108138238573,0.38744075829383884
AF103645,Ritika Chaudhary,37,Female,2006-09-15,19.18,Delivery,Senior Manager,Chennai,4500144,4.88,3,38,92.1,AF100077,Chennai,35-39,0,0,0,1,0.2643979057591623,0.8385155466399198,0.915,0.96366742814748,0.485,367.87239999999997,276.29999999999995,5.071151832460733,0.5652173913043478,0.4051863857374392,0.4371859296482412
